DosageForm,Dosage,ProductCount
"TABLET; ORAL","160MG; 25MG",1
"TABLET; ORAL","320MG; 12.5MG",1
"TABLET; ORAL","320MG; 25MG",1
"TABLET, CHEWABLE, TABLET, CAPSULE; ORAL",15MG/5ML,1
TABLET;ORAL,"0.03MG,0.01MG; 0.15MG,N/A",1
VIAL,"10,000IU/VIAL",1
VIAL,250U/GRAM,1
"VIAL; SINGLE-USE","200 UNITS/VIAL",1
VIAL,10MIU/VIAL,1
VIAL,18MIU/VIAL,1
VIAL,25MIU/VIAL,1
VIAL,5MIU/VIAL,1
"VIAL; SINGLE-USE",100MG/VIAL,1
"VIAL; SINGLE-USE",50MG/VIAL,1
VIAL,2MG/VIAL,1
"VIAL; SINGLE-USE","10,000U/ML",1
"VIAL; MULTIDOSE","20,000U/2ML",1
"VIAL; MULTIDOSE","20,000/ML",1
"VIAL; SINGLE-USE","2,000U/ML",1
"VIAL; SINGLE-USE","3,000U/ML",1
"VIAL; SINGLE-USE","40,000U/ML",1
"VIAL; SINGLE-USE","4,000U/ML",1
VIAL,22MIU/VIAL,1
VIAL,300MCG/1ML,1
VIAL,480MCG/1.6ML,1
SYRINGE,300MGC/0.5ML,1
SYRINGE,480MCG/0.8ML,1
VIAL,250UG/ML,1
VIAL,500UG/ML,1
VIAL,750IU/VIAL,1
VIAL,1.25MG/VIAL,1
"VIAL; SUBCUTANEOUS","0.3 MG",1
"VIAL; INTRAVENOUS",05.MG/ML,1
VIAL,N/A,1
"GEL; TOPICAL",100UG/G,1
VIAL,5MG/ML,1
VIAL,10MG/ML,1
"Injectable; Intravenous",100MG,1
VIAL,25MG/VIAL,1
"VIAL; SINGLE-USE",10MG,1
"VIAL; SINGLE-USE",20MG,1
VIAL,150UG/ML,1
KIT,N/A,1
VIAL,100MG/VIAL,1
VIAL,100MG,1
SYRINGE,22UG/0.5ML,1
SYRINGE,44UG/0.5ML,1
VIAL,18.8MG/VIAL,1
"VIAL; INTRAVENOUS",21MG/ML,1
"VIAL; SUBCUTANEOUS",25MG/VIAL,1
SYRINGE,50MG/ML,1
"VIAL; SINGLE-USE",100UG/0.5ML,1
VIAL,"2,000U/ML",1
VIAL,"4,000U/ML",1
VIAL,"10,000U/ML",1
VIAL,"20,000U/ML",1
VIAL,5000IU/VIAL,1
"VIAL; INTRAVENOUS",1.5MG/VIAL,1
"VIAL; INTRAVENOUS",10MG/ML,1
"VIAL; INTRAVENOUS",30MG/ML,1
INJECTABLE;INJECTION,"12MG/1.2ML (10MG/ML)",1
VIAL,50UG/0.5ML,1
VIAL,80UG/0.5ML,1
VIAL,120UG/0.5ML,1
VIAL,150UG/0.5ML,1
SYRINGE,50UG/0.5ML,1
SYRINGE,80UG/0.5ML,1
SYRINGE,150UG/0.5ML,1
SYRINGE,120UG/0.5ML,1
VIAL,"296 MCG LYOPHILIZED POWDER PER SINGLE-USE VIAL",1
VIAL,"444 MCG LYOPHILIZED POWDER PER SINGLE-USE VIAL",1
VIAL,"888 MCG LYOPHILIZED POWDER PER SINGLE-USE VIAL",1
"VIAL; SUBCUTANEOUS",10MIU/VIAL,1
"VIAL; SUBCUTANEOUS",18MIU/VIAL,1
"VIAL; SUBCUTANEOUS",25MIU/VIAL,1
"VIAL; INTRAVENOUS",25UG/ML,1
"VIAL; INTRAVENOUS",40UG/ML,1
"VIAL; INTRAVENOUS",60UG/ML,1
"VIAL; INTRAVENOUS",100UG/ML,1
"VIAL; INTRAVENOUS",200UG/ML,1
"VIAL; SUBCUTANEOUS",25UG/ML,1
"VIAL; SUBCUTANEOUS",40UG/ML,1
"VIAL; SUBCUTANEOUS",60UG/ML,1
"VIAL; SUBCUTANEOUS",100UG/ML,1
"VIAL; SUBCUTANEOUS",200UG/ML,1
"VIAL; SUBCUTANEOUS",180UG/VIAL,1
SYRINGE,180U/5ML,1
VIAL,150MG/VIAL,1
"VIAL; INTRAVENOUS",35MG/VIAL,1
VIAL,14MG/ML,1
VIAL,0.1-0.25MG/ML,1
VIAL,1.1-2.5MG/ML,1
"INJECTABLE; INJECTION",3.2MG/2ML,1
"VIAL; INTRAVENOUS",20MG/VIAL,1
SYRINGE,6MG/0.6ML,1
VIAL,7.5MG/VIAL,1
VIAL,15MG/VIAL,1
SYRINGE,40MG/0.8ML,1
VIAL,40MG/0.8ML,1
VIAL,2.9MG/ML,1
"VIAL; SUBCUTANEOUS",125MG/VIAL,1
"INJECTABLE; INJECTION","180 Ug/0. 5mL",1
"VIAL; INTRAVENOUS",100mg/VIAL,1
"VIAL; INTRAVENOUS",100MG,1
"VIAL; INTRAVENOUS",400MG,1
"INJECTABLE; INJECTION",60MCG/KG/DAY,1
"VIAL; SINGLE-USE",300MG,1
"INJECTABLE; INJECTION",5MG/5ML,1
"INJECTABLE; IV (INFUSION)",250MG,1
"INJECTABLE; IV (INFUSION)",20MG/KG,1
"INJECTABLE; IV (INFUSION)",5ML/100MG,1
"INJECTABLE; IV (INFUSION)",10ML/200MG,1
"INJECTABLE; IV (INFUSION)",20ML/400MG,1
"INJECTABLE; IV (INFUSION)",6MG/3ML,1
"SOLUTION; INJECTION",0.6MG/KG,1
"INJECTABLE; IV (INFUSION)",300MG,1
"CAPSULE; ORAL","50MCG/0.5ML; 200MG",1
"CAPSULE; ORAL","80MCG/0.5ML; 200MG",1
"CAPSULE; ORAL","120MCG/0.5ML; 200MG",1
"CAPSULE; ORAL","150MCG/0.5ML; 200MG",1
"VIAL; SINGLE-USE",220MG,1
"INJECTABLE; INJECTION",45MG/0.5ML,1
"INJECTABLE; INJECTION",90MG/1ML,1
"INJECTABLE; SUBCUTANEOUS","250MCG/0.5ML; 500MCG/1ML.",1
"INJECTABLE; INJECTION","500 UNITS/VIAL",1
"INJECTABLE; INJECTION","300 UNITS/VIAL",1
"INJECTABLE; INJECTION",80MG/4ML,1
"INJECTABLE; INJECTION",200MG/10ML,1
"INJECTABLE; INJECTION",400MG/20ML,1
"INJECTABLE; SUBCUTANEOUS",0.0625MG,1
"POWDER; IV (INFUSION)",5MG/ML,1
"INJECTABLE; INJECTION",8MG,1
"INJECTABLE; INJECTION",5MCG/KG,1
"INJECTABLE; SUBCUTANEOUS",180MG,1
"INJECTABLE; SUBCUTANEOUS",60MG/ML,1
"INJECTABLE; SUBCUTANEOUS",70MG/ML,1
"INJECTABLE; INJECTION","1000 UNITS PER VIAL",1
"SOLUTION; INJECTION",0.9MG,1
"INJECTABLE; IV (INFUSION)","1700MG/34ML (50MG/ML)",1
"INJECTABLE; INJECTION","10,000IU",1
"INJECTABLE; INJECTION","50 UNITS/VIAL",1
"INJECTABLE; INJECTION","100 UNITS/VIAL",1
"INJECTABLE; INJECTION",120MG,1
"INJECTABLE; INJECTION",400MG,1
"INJECTABLE; INJECTION",3MG,1
"INJECTABLE; INJECTION",40MG/ML,1
INJECTABLE;INJECTION,11.3MG,1
"VIAL; SINGLE-USE",420MG/14ML,1
"INJECTABLE; INJECTION",4MG,1
"INJECTABLE; INTRAVITREAL",2.5MG/ML,1
"VIAL; SINGLE-USE",100MG,1
"VIAL; SINGLE-USE",160MG,1
INJECTABLE;INJECTION,30MG,1
"INJECTABLE; INJECTION",50MG/4ML,1
INJECTABLE;INJECTION,5MG/5ML,1
INJECTABLE;INJECTION,0.75MG/0.5ML,1
INJECTABLE;INJECTION,1.5MG/0.5ML,1
"INJECTABLE;INTRAVENOUS, SUBCUTANEOUS",162MG/0.9ML,1
INJECTABLE;INJECTION,500MG/50ML,1
INJECTABLE;INJECTION,1000MG/40ML,1
INJECTABLE;INJECTION,125MICROGRAMS/0.5ML,1
INJECTABLE;INJECTION,600MG/6ML,1
INJECTABLE;INJECTION,25MCG,1
INJECTABLE;INJECTION,50MCG,1
INJECTABLE;INJECTION,75MCG,1
INJECTABLE;INJECTION,100MCG,1
SOLUTION;INJECTION,18MG/0.45ML,1
SOLUTION;INJECTION,28MG/0.7ML,1
SOLUTION;INJECTION,40MG/ML,1
SOLUTION;INJECTION,80MG/0.8ML,1
"POWDER, FOR INJECTION SOLUTION, LYOPHILIZED POWDER",50MG,1
INJECTABLE;INTRAVENOUS,17.5MG/5ML,1
INJECTABLE;INJECTION,140MG/ML,1
"INJECTABLE;SUBCUTANEOUS LYOPHILIZED POWER",100MG,1
"INJECTABLE;INTRA-ARTICULAR, INTRAMUSCULAR, INTRAVITREAL",800MG/50ML,1
INJECTABLE;INJECTION,"300 mcg/0.5 mL",1
INJECTABLE;INJECTION,"480 mcg/0.8 mL",1
INJECTABLE;INJECTION,35MCG,1
INJECTABLE;INJECTION,75MG,1
INJECTABLE;INJECTION,20MG/10ML,1
TABLET;ORAL,"EQ 150MG BASE;EQ 5MG BASE;12.5MG",1
TABLET;ORAL,"EQ 300MG BASE;EQ 5MG BASE;12.5MG",1
TABLET;ORAL,"EQ 300MG BASE;EQ 5MG BASE;25MG",1
TABLET;ORAL,"EQ 300MG BASE;EQ 10MG BASE;12.5MG",1
TABLET;ORAL,"EQ 300MG BASE;EQ 10MG BASE;25MG",1
"TABLET, EXTENDED RELEASE;ORAL",90MG;8MG,1
"TABLET; ORAL","10MG; 10MG",1
"TABLET; ORAL","10MG; 20MG",1
"TABLET; ORAL","10MG; 40MG",1
"TABLET; ORAL","10MG; 80MG",1
TABLET;ORAL,"EQ 10MG BASE;10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 20MG BASE;10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 40MG BASE;10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"EQ 80MG BASE;10MG **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET; ORAL",2500MG,1
TABLET;ORAL,"EQ 5MG BASE;12.5MG;20MG",1
TABLET;ORAL,"EQ 5MG BASE;12.5MG;40MG",1
TABLET;ORAL,"EQ 5MG BASE;25MG;40MG",1
TABLET;ORAL,"EQ 10MG BASE;12.5MG;40MG",1
TABLET;ORAL,"EQ 10MG BASE;25MG;40MG",1
SOLUTION;INTRAVENOUS,"EQ 1MG BASE/ML (EQ 1MG BASE/ML)",1
SOLUTION;INTRAVENOUS,"EQ 3MG BASE/3ML (EQ 1MG BASE/ML)",1
"TABLET; ORAL","150MG; 200MG; 30MG",1
"SOLUTION; INHALATION",15MCG(BASE)/2ML,1
"POWDER;IV (INFUSION)",400MG/VIAL,1
"POWDER;IV (INFUSION)",600MG/VIAL,1
TABLET;ORAL-28,0.035MG;0.035MG;0.035MG;0.18MG;0.215MG;0.25MG,1
"SOLUTION; OPHTHALMIC",0.03,1
TABLET;ORAL,"0.035MG,0.035MG,0.035MG;0.18MG,0.215MG,0.25MG",1
"TABLET; ORAL","0.215MG; 0.035MG",1
"TABLET; ORAL","0.25MG; 0.035MG",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 250MG BASE",1
"CAPSULE; ORAL",43MG,1
"CAPSULE; ORAL",130MG,1
"EMULSION;IV (INFUSION)","2.4%;20MG/100ML;6.8GM/100ML;68MG/100ML;124MG/100ML;170MG/100ML;105MG/100ML;3.5GM/100ML (1440ML)",1
"EMULSION;IV (INFUSION)","2.4%;20MG/100ML;6.8GM/100ML;68MG/100ML;124MG/100ML;170MG/100ML;105MG/100ML;3.5GM/100ML (1920ML)",1
"EMULSION;IV (INFUSION)","2.4%;20MG/100ML;6.8GM/100ML;68MG/100ML;124MG/100ML;170MG/100ML ;105MG/100ML;3.5GM/100ML (2400ML)",1
"EMULSION;IV (INFUSION)","3.3%;29MG/100ML;9.8GM/100ML;96MG/100ML;174MG/100ML;239MG/100ML ;147MG/100ML;3.9GM/100ML (1026ML)",1
"EMULSION;IV (INFUSION)","3.3%;29MG/100ML;9.8GM/100ML;96MG/100ML;174MG/100ML;239MG/100ML;147MG/100ML;3.9GM/100ML (1540ML)",1
"EMULSION;IV (INFUSION)","3.3%;29MG/100ML;9.8GM/100ML;96MG/100ML;174MG/100ML;239MG/100ML;147MG/100ML;3.9GM/100ML (2053ML)",1
"EMULSION;IV (INFUSION)","3.3%;29MG/100ML;9.8GM/100ML;96MG/100ML;174MG/100ML;239MG/100ML;147MG/100ML;3.9GM/100ML (2566ML)",1
"CAPSULE, EXTENDED RELEASE;ORAL",162.5MG,1
SOLUTION;SUBCUTANEOUS,"EQ 0.3MG BASE/ML (EQ 0.3MG BASE/ML)",1
SOLUTION;SUBCUTANEOUS,"EQ 0.6MG BASE/ML (EQ 0.6MG BASE/ML)",1
SOLUTION;SUBCUTANEOUS,"EQ 0.9MG BASE/ML (EQ 0.9MG BASE/ML)",1
"TABLET, EXTENDED RELEASE;ORAL","500MG;EQ 5MG BASE",1
"TABLET, EXTENDED RELEASE;ORAL","1GM;EQ 5MG BASE",1
"TABLET, EXTENDED RELEASE;ORAL","1GM;EQ 2.5MG BASE",1
"TABLET; ORAL","60 MG",1
SOLUTION/DROPS;OPHTHALMIC,"EQ 0.44% BASE",1
TABLET;ORAL,"EQ 40MG MEDOXOMIL",1
TABLET;ORAL,"EQ 80MG MEDOXOMIL",1
"SOLUTION/DROPS; OPHTHALMIC",0.1%,1
"INJECTABLE; INJECTION",70MG/VIAL,1
"TABLET, EXTENDED RELEASE; ORAL",174MG,1
"TABLET, EXTENDED RELEASE; ORAL",522MG,1
"TABLET; ORAL","16MG; 12.5MG",1
"TABLET; ORAL","32MG; 12.5MG",1
"TABLET; ORAL","32MG; 25MG",1
SOLUTION;OPHTHALMIC,1%,1
SOLUTION;OPHTHALMIC,2%,1
SOLUTION;OPHTHALMIC,4%,1
"FILM, EXTENDED RELEASE;TRANSDERMAL",0.035MG/24HR;0.15MG/24HR,1
"SOLUTION;IV (INFUSION)","60MG/1.5ML (40MG/ML)",1
"CREAM; TOPICAL",3.75%,1
SOLUTION;INTRAVENOUS,"4.5354GM/7.5ML (604.72MG/ML)",1
SOLUTION;INTRAVENOUS,"6.0472GM/10ML (604.72MG/ML)",1
SOLUTION;INTRAVENOUS,"9.0708GM/15ML (604.72MG/ML)",1
SOLUTION;INTRAVENOUS,"18.1416GM/30ML (604.72MG/ML)",1
SOLUTION;INTRAVENOUS,"39.3068GM/65ML (604.72MG/ML)",1
SOLUTION;INTRAVENOUS,"1.20944GM/2ML (604.72MG/ML)",1
TABLET;ORAL,2.5MG;850MG,1
TABLET;ORAL,2.5MG;1GM,1
"SOLUTION, SOLUTION;INTRAVENOUS, INTRAVENOUS","300MG/10ML(30MG/ML),N/A;N/A,12.5GM/50ML(250MG/ML)",1
"TABLET; ORAL",25MG;300MG,1
CAPSULE;ORAL,"EQ 50MG HYDROCHLORIDE",1
SOLUTION;INTRAVENOUS,"1MG/2ML (0.5MG/ML)",1
"TABLET; ORAL","12.5MG; 150MG",1
"TABLET; ORAL","12.5MG; 300MG",1
"TABLET; ORAL",160MG,1
"TABLET; ORAL",320MG,1
POWDER;INHALATION,28MG,1
"SOLUTION;IV (INFUSION)","125MG/125ML (1MG/ML)",1
SOLUTION;INHALATION,300MG/4ML,1
"POWDER;INTRAMUSCULAR, INTRAVENOUS","EQ 1MG BASE/VIAL",1
TABLET;ORAL-28,"0.035MG, 0.035MG, 0.035MG;0.18MG, 0.215MG, 0.25MG",1
"CAPSULE, EXTENDED RELEASE;ORAL","EQ 45MG BASE",1
"CAPSULE, EXTENDED RELEASE;ORAL","EQ 67.5MG BASE",1
"CAPSULE, EXTENDED RELEASE;ORAL","EQ 90MG BASE",1
"CAPSULE, EXTENDED RELEASE;ORAL","EQ 112.5MG BASE",1
"CAPSULE, EXTENDED RELEASE;ORAL","EQ 135MG BASE",1
IMPLANT;INTRAVITREAL,0.19MG,1
"TABLET, FOR SUSPENSION; ORAL","60MG; 30MG",1
SOLUTION;INTRAVENOUS,"10ML (13.5-51mCi/ML)",1
SOLUTION;INTRAVENOUS,"10-30ML (13.5-51mCi/ML)",1
SOLUTION;INTRAVENOUS,"10-50ML (13.5-51mCi/ML)",1
"TABLET, DELAYED RELEASE;ORAL",2MG,1
"TABLET; ORAL","EQ 40MG BASE",1
CAPSULE;ORAL,1GM,1
SUPPOSITORY;RECTAL,1000MG,1
"TABLET, ORALLY DISINTEGRATING;ORAL",37.5MG,1
"FOR SUSPENSION, EXTENDED RELEASE;ORAL",5MG/ML,1
"POWDER;IV (INFUSION)",1GM/VIAL,1
TABLET;ORAL,"200MG;EQ 25MG BASE;300MG",1
"AEROSOL, METERED;NASAL",0.037MG/INH,1
INJECTABLE;INJECTION,2220MBQ,1
CREAM;TOPICAL,0.075%,1
"TABLET, FOR SUSPENSION; ORAL",50MG,1
"TABLET, FOR SUSPENSION; ORAL",100MG,1
"INJECTABLE; INJECTION",500MCG,1
"SPRAY, METERED;NASAL","EQ 0.125MG BASE/SPRAY;0.05MG/SPRAY",1
SOLUTION;ORAL,30MG/5ML,1
"TABLET, EXTENDED RELEASE;ORAL","500MG;EQ 50MG BASE",1
"TABLET, EXTENDED RELEASE;ORAL","1GM;EQ 50MG BASE",1
"TABLET, EXTENDED RELEASE;ORAL","1GM;EQ 100MG BASE",1
SYSTEM;IONTOPHORESIS,"EQ 6.5MG BASE/4HR",1
"TABLET, DELAYED RELEASE;ORAL",125MG,1
"SOLUTION; OPHTHALMIC",1%,1
GEL;TOPICAL,"EQ 0.016% BASE",1
TABLET;ORAL,"EQ 40MG MEDOXOMIL;12.5MG",1
TABLET;ORAL,"EQ 40MG MEDOXOMIL;25MG",1
"CAPSULE, DELAYED RELEASE;ORAL",24.65MG,1
"CAPSULE, DELAYED RELEASE;ORAL",49.3MG,1
TABLET;ORAL,"10MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"20MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"40MG;EQ 100MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"10MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"20MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
TABLET;ORAL,"40MG;EQ 50MG BASE **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
"TABLET, EFFERVESCENT;ORAL","EQ 70MG BASE",1
INJECTABLE;INJECTION,"130MG/13ML (10MG/ML)",1
TABLET;ORAL,50MG;1000MG,1
"AEROSOL, FOAM;TOPICAL",0.1%,1
"POWDER, METERED;INHALATION",0.4MG/INH,1
TABLET;ORAL,20MG;5MG;12.5MG,1
TABLET;ORAL,40MG;5MG;12.5MG,1
TABLET;ORAL,40MG;5MG;25MG,1
TABLET;ORAL,40MG;10MG;12.5MG,1
TABLET;ORAL,40MG;10MG;25MG,1
"INJECTABLE, LIPOSOMAL;INTRAVENOUS","5MG/5ML (1MG/ML)",1
SOLUTION;ORAL,17.5G;3.13G;1.6G,1
"GEL, METERED;TRANSDERMAL",3%,1
SOLUTION/DROPS;OPHTHALMIC,0.0015%,1
"FOR SOLUTION;ORAL",12GM/PACKET;3.5GM/PACKET;10MG/PACKET,1
"INJECTABLE;IV (INFUSION)","500MG/100ML (5MG/ML)",1
"INJECTABLE;IV (INFUSION)","1000MG/100ML (10MG/ML)",1
"INJECTABLE;IV (INFUSION)","1500MG/100ML (15MG/ML)",1
TABLET;BUCCAL,100MCG,1
TABLET;BUCCAL,200MCG,1
TABLET;BUCCAL,300MCG,1
TABLET;BUCCAL,400MCG,1
TABLET;BUCCAL,600MCG,1
TABLET;BUCCAL,800MCG,1
"INJECTABLE; INJECTION",50MG/10ML,1
"INJECTABLE; INJECTION",125MG/25ML,1
POWDER;INTRAVENOUS,60MG/VIAL,1
POWDER;INTRAVENOUS,30MG/VIAL,1
"CAPSULE, EXTENDED RELEASE; ORAL",25MG,1
SPRAY;SUBLINGUAL,0.1MG,1
SPRAY;SUBLINGUAL,0.2MG,1
SPRAY;SUBLINGUAL,0.4MG,1
SPRAY;SUBLINGUAL,0.6MG,1
SPRAY;SUBLINGUAL,0.8MG,1
SPRAY;SUBLINGUAL,1.2MG,1
SPRAY;SUBLINGUAL,1.6MG,1
SUSPENSION;ORAL,300MG(100MG/5ML),1
SUSPENSION;ORAL,1200MG(200MG/5ML),1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 1MG BASE/0.5ML (EQ 1MG BASE/0.5ML)",1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 2MG BASE/0.5ML (EQ 2MG BASE/0.5ML)",1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 3MG BASE/0.5ML (EQ 3MG BASE/0.5ML)",1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 4MG BASE/0.5ML (EQ 4MG BASE/0.5ML)",1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 5MG BASE/0.5ML (EQ 5MG BASE/0.5ML)",1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 6MG BASE/0.5ML (EQ 6MG BASE/0.5ML)",1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 10MG BASE/ML (EQ 10MG BASE/ML)",1
"SOLUTION;INTRAVENOUS, SUBCUTANEOUS","EQ 20MG BASE/2ML (EQ 10MG BASE/ML)",1
CAPSULE;ORAL,145MCG,1
CAPSULE;ORAL,290MCG,1
"AEROSOL, METERED;NASAL",0.08MG/ACTUATION,1
"AEROSOL, METERED;NASAL",0.04MG/ACTUATION,1
"TABLET, FOR SUSPENSION; ORAL","30MG; 60MG",1
INJECTABLE;INJECTION,"9MG/ML (9MG/ML)",1
INJECTABLE;INJECTION,"18MG/2ML (9MG/ML)",1
INJECTABLE;INJECTION,"22.5MG/2.5ML (9MG/ML)",1
INJECTABLE;INJECTION,"27MG/3ML (9MG/ML)",1
INJECTABLE;INJECTION,"45MG/5ML (9MG/ML)",1
GEL;TOPICAL,0.015%,1
GEL;OPHTHALMIC,0.5%,1
SUSPENSION;ORAL,"EQ 100MG BASE/ML",1
"INJECTABLE;IV (INFUSION)",200MG/40ML,1
TABLET;ORAL,5MG/20MG,1
TABLET;ORAL,10MG/20MG,1
TABLET;ORAL,5MG/40MG,1
TABLET;ORAL,10MG/40MG,1
"FOR SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",300MG/VIAL,1
"FOR SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",400MG/VIAL,1
"FOR SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",300MG,1
"FOR SUSPENSION, EXTENDED RELEASE;INTRAMUSCULAR",400MG,1
INJECTABLE;INJECTION,0.5MEQ/ML,1
TABLET;ORAL,7MG,1
TABLET;ORAL,14MG,1
TABLET;ORAL,1MG;2MG;2MG,1
TABLET;ORAL,3MG;2MG;3MG,1
"TABLET, CHEWABLE;ORAL","EQ 25MG BASE",1
"TABLET, CHEWABLE;ORAL","EQ 100MG BASE",1
SOLUTION;INTRAVENOUS,"EQ 0.075MG BASE/1.5ML (EQ 0.05MG BASE/ML)",1
SOLUTION;INTRAVENOUS,"EQ 0.25MG BASE/5ML (EQ 0.05MG BASE/ML)",1
"SOLUTION; OPHTHALMIC",0.01%,1
TABLET;ORAL,25MG/300MG,1
"TABLET; ORAL SUSPENSION","30MG; 50MG; 60MG",1
TABLET;ORAL,85MG,1
TABLET;ORAL,150MG;150MG;200MG;300MG,1
SOLUTION;ORAL,"1.6GM/BOT; 3.13GM/BOT; 17.5GM/BOT",1
"FOR SUSPENSION;ORAL","EQ 10MG BASE/ML",1
TABLET;ORAL,1MG;0.01MG;75MG,1
INJECTABLE;INTRAVENOUS,"40.5mCi/10ML (4.05mCi/ML)",1
INJECTABLE;INTRAVENOUS,"121.5mCi/30ML (4.05mCi/ML)",1
"INTRAUTERINE DEVICE;INTRAUTERINE",13.5MG,1
SOLUTION/DROPS;OPHTHALMIC,"EQ 0.07% ACID",1
"SOLUTION; OPHTHALMIC",0.3%,1
INJECTABLE;INTRAVENOUS,20-150mCi/ML,1
POWDER;INTRAMUSCULAR,"EQ 20MG BASE/VIAL",1
POWDER;INTRAMUSCULAR,"EQ 40MG BASE/VIAL",1
POWDER;INTRAMUSCULAR,"EQ 60MG BASE/VIAL",1
LIQUID;ORAL,1.1GM/ML,1
"CAPSULE, EXTENDED RELEASE;ORAL",23.75MG;95MG,1
"CAPSULE, EXTENDED RELEASE;ORAL",36.25MG;145MG,1
"CAPSULE, EXTENDED RELEASE;ORAL",48.75MG;195MG,1
"CAPSULE, EXTENDED RELEASE;ORAL",61.25MG;245MG,1
SOLUTION;SUBCUTANEOUS,"90 UNITS/3ML;210 UNITS/3ML (30 UNITS/ML;70 UNITS/ML)",1
SOLUTION;SUBCUTANEOUS,"600 UNITS/3ML (200 UNITS/ML)",1
INJECTABLE;INJECTION,500MG(BASE)/ML(250MG/ML),1
INJECTABLE;INJECTION,1G(BASE)/4ML(250MG/ML),1
SOLUTION;ORAL,60MG/20ML,1
INJECTABLE;INJECTION,4MG/5ML,1
"CAPSULE, DELAYED RELEASE;ORAL","EQ 25MG BASE",1
SOLUTION;OPHTHALMIC,0.01%,1
TABLET;ORAL,"EQ 12.5MG BASE;500MG",1
TABLET;ORAL,"EQ 12.5MG BASE;1GM",1
SOLUTION;OPHTHALMIC,0.1%,1
POWDER;SUBCUTANEOUS,5MG/VIAL,1
TABLET;ORAL,325MG;25MG,1
SUSPENSION/DROPS;OPHTHALMIC,0.3%,1
"TABLET, EXTENDED RELEASE;ORAL","EQ 0.125MG BASE",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 0.25MG BASE",1
"TABLET, EXTENDED RELEASE;ORAL","EQ 2.5MG BASE",1
INJECTABLE;INJECTION,"140MG/7ML (20MG/ML)",1
"INJECTABLE;IV (INFUSION)","EQ 12GM BASE/VIAL;EQ 1.5GM BASE/VIAL",1
INJECTABLE;INTRAVENOUS,"750MG IRON/15ML (50MG IRON/ML)",1
SOLUTION;SUBCUTANEOUS,"200MG/ML (200MG/ML)",1
POWDER;SUBCUTANEOUS,3.5MG/VIAL,1
TABLET;ORAL,"3MG,N/A; 0.02MG,N/A; 0.451MG,0.451MG",1
TABLET;ORAL,3MG;0.03MG;0.451MG;0.451MG,1
SOLUTION;ORAL,"1.6GM;210GM;0.74GM;3.13GM;2.86GM;5.6GM;17.5GM **Federal Register determination that product was not discontinued or withdrawn for safety or efficacy reasons**",1
INJECTABLE;INTRAVENOUS,10-91.5mCi/ML,1
INJECTABLE;INTRAVENOUS,20-240mCi/ML,1
"FOR SUSPENSION;INTRAVENOUS",60.7MG/25MG,1
"INJECTABLE, TABLET;INTRAMUSCULAR, ORAL","3.75MG/VIAL,N/A;N/A,5MG",1
"INJECTABLE, TABLET;INTRAMUSCULAR, ORAL","11.25MG/VIAL,N/A;N/A,5MG",1
CAPSULE;ORAL,325MG,1
POWDER;INTRAVENOUS,350MG/VIAL,1
SOLUTION;INTRAVENOUS,"300MG/10ML (30MG/ML)",1
SOLUTION;INTRAVENOUS,"12.5GM/50ML (250MG/ML)",1
SUSPENSION;ENTERAL,4.63MG/ML;20MG/ML,1
SOLUTION;INTRAVENOUS,"162mCi/6ML (27mCi/ML)",1
POWDER;INHALATION,"EQ 0.0625MG BASE/INH;EQ 0.025MG BASE/INH",1
"TABLET, FOR SUSPENSION;ORAL",2MG,1
"TABLET, FOR SUSPENSION;ORAL",3MG,1
"TABLET, FOR SUSPENSION;ORAL",5MG,1
SUSPENSION;ORAL,2.5MG/ML,1
"SOLUTION;IV (INFUSION)","EQ 4MG BASE/100ML (EQ 0.04MG BASE/ML)",1
