ApprovalYear,SponsorApplicant,TotalApprovals
2012,"CORCEPT THERAP",1
2012,"CORDEN PHARMA",1
2012,COREPHARMA,1
2012,"COVIS PHARMA SARL",1
2012,"CPPI CV",1
2012,"CREALTA PHARMS LLC",1
2012,"CUBIST PHARMS",1
2012,"CUMBERLAND PHARMS",1
2012,"CYPRESS BIOSCIENCE",1
2012,CYTOGEN,1
2012,"DELCOR ASSET CORP",1
2012,"DENTSPLY PHARM",1
2012,"DIALYSIS SUPS",1
2012,"DIGESTIVE CARE INC",1
2012,DORC,1
2012,"DOUGLAS PHARMS",1
2012,"DOW PHARM",1
2012,"DR REDDYS LABS INC",1
2012,"DR REDDYS LABS SA",1
2012,"DYAX CORP.",1
2012,ECOLAB,1
2012,"EDISON THERAPS LLC",1
2012,"ELAN PHARM",1
2012,"ELI LILLY AND CO",1
2012,"ELI LILLY CO",1
2012,"ELITE LABS",1
2012,"ENDO PHARMS INC",1
2012,EXELIXIS,1
2012,FEINSTEIN,1
2012,"FERRING PHARMS AS",1
2012,"GALDERMA LABS",1
2012,"GATE PHARMS",1
2012,"GD SEARLE",1
2012,"GENZYME CORP",1
2012,"HALOZYME THERAP",1
2012,"HAMELN RDS GMBH",1
2012,"HERITAGE PHARMA",1
2012,"HI-TECH PHARMACAL",1
2012,"HIKMA PHARM CO LTD",1
2012,"HISAMITSU PHARM CO",1
2012,"HOFFMANN-LA ROCHE",1
2012,"HORIZON PHARMA",1
2012,"HORIZON PHARMA USA",1
2012,"HQ SPECIALITY PHARMA",1
2012,IMCLONE,1
2012,IMMUNEX,1
2012,"IMPAX LABS",1
2012,"INCYTE CORP",1
2012,"INDIVIOR INC",1
2012,"INGENUS PHARMS NJ",1
2012,"INNOPHARMA LICENSING",1
2012,"INSTITUT BIOCHIMIQUE",1
2012,"INSYS THERAP",1
2012,"INVENTIA HLTHCARE",1
2012,"IPCA LABS LTD",1
2012,"IPSEN BIOPHARM LTD",1
2012,"IPSEN INC",1
2012,"IVAX INTL",1
2012,"JAI PHARMA LTD",1
2012,"JANSSEN BIOTECH",1
2012,"JANSSEN R AND D",1
2012,"JANSSEN RES AND DEV",1
2012,"JANSSEN THERAP",1
2012,"JAZZ PHARMS III",1
2012,"JAZZ PHARMS INTL",1
2012,"JIANGSU HANSOH PHARM",1
2012,"JUBILANT DRAXIMAGE",1
2012,"KALEO INC",1
2012,"KING PFIZER",1
2012,"KING PHARMS LLC",1
2012,"KING PHARMS R AND D",1
2012,"KOWA CO",1
2012,"LAB HRA PHARMA",1
2012,"LANTHEUS MEDCL",1
2012,"LEHIGH VALLEY",1
2012,"LUKARE MEDICAL LLC",1
2012,"LUPIN ATLANTIS",1
2012,LYNE,1
2012,"MALLINCKRODT ARD",1
2012,"MARKSANS PHARMA",1
2012,"MAYNE PHARMA INC",1
2012,MCPRF,1
2012,"MEDEFIL INC",1
2012,"MEDIGENE AG",1
2012,"MEDIMETRIKS PHARMS",1
2012,MEDIMMUNE,1
2012,"MICRO LABS LTD",1
2012,"MILLENNIUM PHARMS",1
2012,"MISSION PHARMA",1
2012,"MOBIUS THERAP",1
2012,"MSD INTL",1
2012,"MSD INTL GMBH",1
2012,"NAPO PHARMS INC",1
2012,"NEOS THERAP INC",1
2012,"NEXGEN PHARMA",1
2012,"NEXGEN PHARMA INC",1
2012,"NEXTWAVE PHARMS",1
2012,"NOSTRUM LABS INC",1
2012,"NOVARTIS PHARM",1
2012,NOVEN,1
2012,"NOVEN PHARMS INC",1
2012,"NPS PHARMS INC",1
2012,"OAK PHARMS",1
2012,"ODYSSEY PHARMS",1
2012,"OMJ PHARMACEUTICALS",1
2012,"ONYX THERAP",1
2012,ORAPHARMA,1
2012,"OSI PHARMS",1
2012,"OSMOTICA PHARM",1
2012,"OTSUKA AMERICA PHARM",1
2012,"PANACEA BIOTEC LTD",1
2012,"PAR FORM",1
2012,"PERNIX IRELAND LTD",1
2012,PERRIGO,1
2012,"PFIZER CONS HLTHCARE",1
2012,"PHARMACHEMIE BV",1
2012,"PHARMADAX INC",1
2012,PHARMALUCENCE,1
2012,"PHOTOCURE ASA",1
2012,"PROF DSPLS",1
2012,"PURDUE PHARM PRODS",1
2012,"RARITAN PHARMS INC",1
2012,"RECORDATI RARE",1
2012,"REGENERON PHARMACEUTICALS",1
2012,"RISING PHARMS INC",1
2012,"RITEDOSE CORP",1
2012,ROMARK,1
2012,"ROUSES POINT PHARMS",1
2012,"SAGE PRODS",1
2012,"SAGENT AGILA",1
2012,SANTARUS,1
2012,"SCIEGEN PHARMS INC",1
2012,"SCIOS LLC",1
2012,"SEATTLE GENETICS",1
2012,"SENTYNL THERAPS INC",1
2012,"SERONO INC",1
2012,SHIRE,1
2012,"SHIRE DEVELOPMENT",1
2012,"SHIRE LLC",1
2012,"SHIRE ORPHAN THERAP",1
2012,"SICOR BIOTECH",1
2012,"SIGMA TAU",1
2012,SILARX,1
2012,"SKYEPHARMA AG",1
2012,"SOFGEN PHARMS",1
2012,"SPECTRUM PHARMS",1
2012,"STI PHARMA LLC",1
2012,STIEFEL,1
2012,"SUPERNUS PHARMS",1
2012,"SUVEN LIFE",1
2012,"SYMPLMED PHARMS LLC",1
2012,"TALON THERAP",1
2012,TAMARANG,1
2012,"TARO PHARMS NORTH",1
2012,"THE MEDICINES CO",1
2012,"THEPHARMANETWORK LLC",1
2012,"THROMBOGENICS, INC",1
2012,"TORRENT PHARMA INC",1
2012,"UNICHEM LABS LTD",1
2012,"VALEANT PHARMS INTL",1
2012,"VALIDUS PHARMS INC",1
2012,"VANDA PHARMS INC",1
2012,"VANSEN PHARMA",1
2012,"VERTICAL PHARMS LLC",1
2012,VICURON,1
2012,"WEST WARD PHARM CORP",1
2012,"WINDTREE THERAP",1
2012,WOCKHARDT,1
2012,"WOCKHARDT USA",1
2012,"YUNG SHIN PHARM",1
2013,NOVARTIS,54
2013,"BAXTER HLTHCARE",39
2013,PFIZER,35
2013,HOSPIRA,34
2013,"JANSSEN PHARMS",34
2013,"PHARMACIA AND UPJOHN",29
2013,ABBVIE,28
2013,"SANOFI AVENTIS US",26
2013,"BAYER HLTHCARE",25
2013,"B BRAUN",21
2013,"LUPIN LTD",21
2013,"MERCK SHARP DOHME",21
2013,SANDOZ,20
2013,"AUROBINDO PHARMA LTD",19
2013,"FRESENIUS KABI USA",19
2013,"MYLAN PHARMS INC",19
2013,"BRISTOL MYERS SQUIBB",18
2013,APIL,17
2013,GLAXOSMITHKLINE,17
2013,LILLY,17
2013,"DR REDDYS LABS LTD",16
2013,"TEVA PHARMS USA",16
2013,"ALLERGAN SALES LLC",14
2013,"GE HEALTHCARE",14
2013,MERCK,14
2013,ALLERGAN,13
2013,"SUN PHARMA GLOBAL",13
2013,"TAKEDA PHARMS USA",13
2013,"EMCURE PHARMS LTD",12
2013,"PF PRISM CV",12
2013,"UCB INC",12
2013,"APOTEX INC",11
2013,"ARBOR PHARMS LLC",11
2013,"EISAI INC",11
2013,GENENTECH,11
2013,ROXANE,11
2013,ASTRAZENECA,10
2013,"BOEHRINGER INGELHEIM",10
2013,LIEBEL-FLARSHEIM,10
2013,"MEDA PHARMS",10
2013,"NOVO NORDISK INC",10
2013,"ACCORD HLTHCARE",9
2013,"ACTAVIS ELIZABETH",9
2013,"ASTRAZENECA PHARMS",9
2013,"GD SEARLE LLC",9
2013,"GLAXOSMITHKLINE LLC",9
2013,"HOSPIRA INC",9
2013,"SUN PHARM INDS LTD",9
2013,ASTELLAS,8
2013,"BAYER HEALTHCARE LLC",8
2013,"DR REDDYS LABS INC",8
2013,"FOREST LABS INC",8
2013,"FOREST LABS LLC",8
2013,"GALDERMA LABS LP",8
2013,"GLENMARK GENERICS",8
2013,"J AND J CONSUMER INC",8
2013,"MEDTECH PRODUCTS",8
2013,"NOVARTIS PHARMS CORP",8
2013,ROCHE,8
2013,"TEVA BRANDED PHARM",8
2013,"AMNEAL PHARMS",7
2013,"DAIICHI SANKYO",7
2013,GILEAD,7
2013,"HOFFMANN LA ROCHE",7
2013,"JAI PHARMA LTD",7
2013,"MYLAN INSTITUTIONAL",7
2013,"PAR PHARM",7
2013,TEVA,7
2013,"VIIV HLTHCARE",7
2013,"WYETH PHARMS INC",7
2013,AMGEN,6
2013,"BAUSCH AND LOMB",6
2013,BRACCO,6
2013,"EMD SERONO",6
2013,"ENDO PHARMS",6
2013,FERRING,6
2013,"GILEAD SCIENCES INC",6
2013,"GLAXO GRP LTD",6
2013,MEDICIS,6
2013,"NOVAST LABS LTD",6
2013,"PFIZER PHARMS",6
2013,"ROCHE PALO",6
2013,"SAGENT PHARMS",6
2013,SHIRE,6
2013,"SUN PHARM INDS INC",6
2013,TARO,6
2013,"TORRENT PHARMS LTD",6
2013,"ABBVIE ENDOCRINE INC",5
2013,"AIRGAS USA LLC",5
2013,"ALVOGEN MALTA",5
2013,"ANCHEN PHARMS",5
2013,"AUROLIFE PHARMA LLC",5
2013,"BIONPHARMA INC",5
2013,CELGENE,5
2013,CLARIS,5
2013,"LINDE NORTH AMERICA INC",5
2013,MIKART,5
2013,"ORGANON USA INC",5
2013,"PARKE DAVIS",5
2013,"PERRIGO ISRAEL",5
2013,"PFIZER INC",5
2013,"VALEANT PHARMS NORTH",5
2013,3M,4
2013,"ACTAVIS LABS UT INC",4
2013,"ACTELION PHARMS LTD",4
2013,"ALCON PHARMS LTD",4
2013,"ALEMBIC PHARMS LTD",4
2013,"AQUA PHARMS",4
2013,"ATNAHS PHARMA US",4
2013,CEPHALON,4
2013,"DEPOMED INC",4
2013,"FOREST LABS",4
2013,GENZYME,4
2013,"HIKMA PHARMS",4
2013,"INDIVIOR INC",4
2013,"INVAGEN PHARMS",4
2013,"JANSSEN PRODS",4
2013,"LUITPOLD PHARMS INC",4
2013,"LUNDBECK LLC",4
2013,"MYLAN SPECLT",4
2013,OTSUKA,4
2013,"PRECISION DERMAT",4
2013,RANBAXY,4
2013,SCHERING,4
2013,"SUN PHARM INDS",4
2013,"TEVA WOMENS",4
2013,"TOLMAR THERAP",4
2013,"WATSON LABS INC",4
2013,ACORDA,3
2013,"ACTAVIS GRP PTC",3
2013,"ACTAVIS TOTOWA",3
2013,AGOURON,3
2013,"AIR LIQUIDE AMERICA LP",3
2013,"AIR PRODUCTS AND CHEMICALS INC",3
2013,AKORN,3
2013,ALCON,3
2013,"ALKEM LABS LTD",3
2013,"APOTEX CORP",3
2013,"ASTRAZENECA AB",3
2013,BRAINTREE,3
2013,"CHIESI USA INC",3
2013,"CIPLA LTD",3
2013,"CONCORDIA PHARMS INC",3
2013,"ELI LILLY AND CO",3
2013,"ENDO PHARM",3
2013,"ENDO PHARMS INC",3
2013,"FRESENIUS MEDCL",3
2013,"GLAXOSMITHKLINE CONS",3
2013,"HETERO LABS LTD III",3
2013,"IGI LABS INC",3
2013,"IPCA LABS LTD",3
2013,"JUBILANT GENERICS",3
2013,"KING PHARMS",3
2013,"LEO PHARMA AS",3
2013,LUITPOLD,3
2013,"MACLEODS PHARMS LTD",3
2013,"MALLINCKRODT INC",3
2013,"MALLINKRODT NUCLEAR",3
2013,MCPRF,3
2013,"MEDIMETRIKS PHARMS",3
2013,"MERIDIAN MEDCL TECHN",3
2013,"MERZ PHARMS",3
2013,"MIDATECH PHARMA US",3
2013,"NORCO INC",3
2013,"NOVARTIS PHARMS",3
2013,"OAK PHARMS INC",3
2013,"PAR PHARM INC",3
2013,PHARMALUCENCE,3
2013,"PRAXAIR INC",3
2013,"PURDUE PHARMA LP",3
2013,"RECORDATI RARE",3
2013,"SALIX PHARMS",3
2013,"SANDOZ INC",3
2013,"SB PHARMCO",3
2013,"SEBELA IRELAND LTD",3
2013,"SIGMA TAU",3
2013,"SUNOVION PHARMS INC",3
2013,"TEVA PHARMS",3
2013,"TRIS PHARMA INC",3
2013,"UNITED THERAP",3
2013,"US PHARM HOLDINGS",3
2013,"VALEANT INTL",3
2013,"VALEANT PHARMS INTL",3
2013,"ZYDUS PHARMS USA INC",3
2013,"ACCORD HLTHCARE INC",2
2013,"ACS DOBFAR SPA",2
2013,"ACTAVIS INC",2
2013,"AIR LIQUID INDUSTRIAL US LP",2
2013,"AIR LIQUIDE AMERICA SPECIALITY GASES",2
2013,"AIRGAS MERCHANTS GASES LLC",2
2013,"AKORN INC",2
2013,"ALCON RES LTD",2
2013,"AMAG PHARMS INC",2
2013,"AMEDRA PHARMS",2
2013,"ANI PHARMS",2
2013,"ASPEN AIR",2
2013,"AUXILIUM PHARMS",2
2013,"AVANTHI INC",2
2013,BARR,2
2013,"BARR LABS INC",2
2013,"BAYER HEALTHCARE PHARMS",2
2013,"BECTON DICKINSON CO",2
2013,BIOMARIN,2
2013,"BIOMARIN PHARM",2
2013,"BIOVITRUM AB",2
2013,"BRECKENRIDGE PHARM",2
2013,"CENTOCOR INC",2
2013,"CENTOCOR ORTHO BIOTECH INC",2
2013,"CIPHER PHARMS INC",2
2013,"CLINIGEN HLTHCARE",2
2013,"COVIS PHARMA SARL",2
2013,"CSPC OUYI PHARM CO",2
2013,"CUBIST PHARMS LLC",2
2013,"DEXCEL PHARMA",2
2013,DRAXIMAGE,2
2013,"EGALET US INC",2
2013,"ELI LILLY CO",2
2013,"EUROHLTH INTL SARL",2
2013,"FERRING PHARMS AS",2
2013,"GENZYME CORP",2
2013,"HAMELN PHARMA PLUS",2
2013,"HERITAGE PHARMA",2
2013,"HERITAGE PHARMS INC",2
2013,"HIKMA FARMACEUTICA",2
2013,"HORIZON PHARMA",2
2013,"HORIZON PHARMA INC",2
2013,"IMPAX LABS INC",2
2013,"IVAX INTL",2
2013,"JANSSEN BIOTECH",2
2013,"JANSSEN RES AND DEV",2
2013,"JAZZ PHARMS III",2
2013,"JOHNSON AND JOHNSON",2
2013,"KREMERS URBAN PHARMS",2
2013,"LANTHEUS MEDCL",2
2013,"LINDE GAS PUERTO RICO INC",2
2013,MALLINCKRODT,2
2013,"MALLINCKRODT HOSP",2
2013,"MAYNE PHARMA",2
2013,MEDICURE,2
2013,"MERCK AND CO INC",2
2013,"MERIDIAN MEDCL",2
2013,"MICRO LABS LTD INDIA",2
2013,"MONARCH PHARMS",2
2013,"MYLAN IRELAND LTD",2
2013,"NAVINTA LLC",2
2013,"NOSTRUM LABS INC",2
2013,"NOVEN PHARMS INC",2
2013,"OAK PHARMS AKORN",2
2013,"ORION PHARMA",2
2013,"OTSUKA PHARM CO LTD",2
2013,"PACIRA PHARMS INC",2
2013,"PAR STERILE PRODUCTS",2
2013,"PHARM ASSOC",2
2013,PHARMACEUTICS,2
2013,"PRAXAIR CANADA INC",2
2013,"PRAXAIR DISTRIBUTION INC",2
2013,"PRAXAIR DISTRIBUTION MID-ATLANTIC LLC",2
2013,"PURDUE PHARM PRODS",2
2013,"QOL MEDCL",2
2013,"SHIONOGI INC",2
2013,"SIGMAPHARM LABS LLC",2
2013,"SILARX PHARMS INC",2
2013,"SPEAR PHARMS INC",2
2013,SUNOVION,2
2013,"SUPERNUS PHARMS",2
2013,"TAKEDA GMBH",2
2013,TOLMAR,2
2013,"UCLA BIOMEDICAL",2
2013,"UNICHEM LABS LTD",2
2013,"US PHARMS HOLDINGS I",2
2013,"VALEANT BERMUDA",2
2013,"VALEANT LUXEMBOURG",2
2013,"VALEANT PHARM INTL",2
2013,"VERTEX PHARMS",2
2013,"VINTAGE PHARMS",2
2013,VIVUS,2
2013,"ZACH SYSTEMS",2
2013,"ABBOTT LABS",1
2013,"ABBVIE ENDOCRINE",1
2013,"ABBVIE INC",1
2013,"ABRAXIS BIOSCIENCE",1
2013,"ACETYLENE OXYGENE CO",1
2013,"ACI HEALTHCARE LTD",1
2013,"ACS DOBFAR INFO SA",1
2013,"ACTAVIS LABS FL INC",1
2013,"ACTAVIS MID ATLANTIC",1
2013,AEGERION,1
2013,"AGILA SPECLTS",1
2013,"AIPING PHARM INC",1
2013,"AIR LIQUIDE HEALTHCARE AMERICA CORP",1
2013,"AIR LIQUIDE LARGE INDUSTRIES US LP",1
2013,"AIRGAS CARBONIC INC",1
2013,"ALCON RES",1
2013,"ALEMBIC LTD",1
2013,"ALEXZA PHARMS",1
2013,ALKERMES,1
2013,"ALLIED PHARMA INC",1
2013,"ALPHARMA PHARMS",1
2013,"ALTAIRE PHARMS INC",1
2013,"ALTATHERA PHARMS LLC",1
2013,"AMAG PHARMA USA",1
2013,"AMARIN PHARMS",1
2013,"AMNEAL PHARMS LLC",1
2013,"ANTARES PHARMA INC",1
2013,APGDI,1
2013,APOTEX,1
2013,"AQUA PHARMS LLC",1
2013,"ARALEZ PHARMS INC",1
2013,ARIAD,1
2013,"ASTRAZENECA LP",1
2013,"ATON PHARMA VPNA",1
2013,AUROBINDO,1
2013,"AUROBINDO PHARMA",1
2013,"AVID RADIOPHARMS INC",1
2013,"BAJAJ MEDICAL LLC",1
2013,"BARR LABS DIV TEVA",1
2013,"BAXTER HLTHCARE CORP",1
2013,BAYER,1
2013,"BIODELIVERY SCI INTL",1
2013,BIOGEN,1
2013,"BIOGEN IDEC",1
2013,"BIOGEN IDEC INC",1
2013,"BRAINTREE LABS",1
2013,"BTG INTERNATIONAL INC",1
2013,"CADILA PHARMS LTD",1
2013,"CARDINAL HEALTH 414",1
2013,CARLSBAD,1
2013,"CASPER PHARMA LLC",1
2013,CEREXA,1
2013,CHATTEM,1
2013,"CIPHER PHARMS US",1
2013,"CITIUS PHARMS",1
2013,"CNTY LINE PHARMS",1
2013,"COLGATE PALMOLIVE",1
2013,"CORCEPT THERAP",1
2013,"CORDEN PHARMA",1
2013,"CPPI CV",1
2013,"CREALTA PHARMS LLC",1
2013,"CSL BEHRING",1
2013,"CUBIST PHARMS",1
2013,"CUMBERLAND PHARMS",1
2013,"CUTIS HEALTH LLC",1
2013,"CYPRESS BIOSCIENCE",1
2013,"CYPRESS PHARM",1
2013,"DANCO LABS LLC",1
2013,"DAVA PHARMS INC",1
2013,"DELCOR ASSET",1
2013,"DELCOR ASSET CORP",1
2013,"DENCO ASSET",1
2013,DEPROCO,1
2013,"DR REDDYS LABS INTL",1
2013,DUCHESNAY,1
2013,"DUPUY OXYGEN",1
2013,DUSA,1
2013,"DYAX CORP.",1
2013,"EAGLE PHARMS",1
2013,"ECLAT PHARMS LLC",1
2013,"EDISON THERAPS LLC",1
2013,"ELAN PHARMA INTL LTD",1
2013,"EMD SERONO INC",1
2013,"ENDO VENTURES LTD",1
2013,"EXALENZ BIOSCIENCE",1
2013,"EXELA PHARMA SCIENCE",1
2013,"EXELA PHARMA SCS LLC",1
2013,"EXELTIS SUISSE",1
2013,"FERRING PHARMS INC",1
2013,"FOUGERA PHARMS",1
2013,"FSC THERAP",1
2013,"GALEN SPECIALTY",1
2013,"GD SEARLE",1
2013,"GLAXOSMITHKLINE CON",1
2013,GRIFFEN,1
2013,GUERBET,1
2013,"HALOZYME THERAP",1
2013,"HANMI PHARM CO LTD",1
2013,"HERITAGE LIFE",1
2013,"HETERO LABS LTD V",1
2013,"HIKMA PHARM CO LTD",1
2013,"HIKMA PHARMS LLC",1
2013,"HISAMITSU PHARM CO",1
2013,"HOFFMAN-LA ROCHE",1
2013,"HOPE PHARMS",1
2013,"HORIZON PHARMA USA",1
2013,"HORIZON THERAPS INC",1
2013,"HOUSTON CYCLOTRON",1
2013,"HQ SPECIALITY PHARMA",1
2013,"HQ SPECLT PHARMA",1
2013,"HRA PHARMA",1
2013,"HUMAN GENOME SCIENCES INC.",1
2013,IMCLONE,1
2013,IMMUNEX,1
2013,"INCYTE CORP",1
2013,"INDOCO REMEDIES",1
2013,"INST BIOCHEM",1
2013,"INSTITUT BIOCHIMIQUE",1
2013,"INSYS THERAP",1
2013,INTELLIPHARMACEUTICS,1
2013,"INTERMUNE PHARMS",1
2013,IPR,1
2013,"IPSEN INC",1
2013,"IPSEN PHARMA",1
2013,"IROKO PHARMS",1
2013,"IROKO PHARMS LLC",1
2013,"ISTITUTO BIO ITA SPA",1
2013,"JANSSEN R AND D",1
2013,"JANSSEN THERAP",1
2013,"JAZZ PHARMS",1
2013,"JIANGSU HANSOH PHARM",1
2013,"JIANGSU HENGRUI MED",1
2013,"KASTLE THERAPS LLC",1
2013,"KING PHARMS LLC",1
2013,"KOWA CO",1
2013,"KREITCHMAN PET CTR",1
2013,"KREMERS URBAN DEV",1
2013,"KYOWA KIRIN",1
2013,"LANNETT HOLDINGS INC",1
2013,"LEHIGH VALLEY",1
2013,"LG LIFE",1
2013,"LG LIFE SCIENCES",1
2013,"LIAONING CHENGDA",1
2013,"LINDE MERCHANT PRODUCTIONS INC",1
2013,"LOREAL USA",1
2013,LUPIN,1
2013,"LUPIN ATLANTIS",1
2013,"LUPIN PHARMS",1
2013,"MACHINE & WELDING SUPPLY CO",1
2013,"MALLINCKRODT IP",1
2013,"MATHESON TRI-GAS INC",1
2013,"MATRIX LABS LTD",1
2013,"MEDIGENE AG",1
2013,"MILLENNIUM PHARMS",1
2013,"MISSION PHARMA",1
2013,"MSD INTL",1
2013,"MSD INTL GMBH",1
2013,"MYLAN LABS LTD",1
2013,"NAPO PHARMS INC",1
2013,"NATCO PHARMA LTD",1
2013,"NAVIDEA BIOPHARMS",1
2013,"NESHER PHARMS",1
2013,NEXAIR,1
2013,"NEXGEN PHARMA",1
2013,"NEXTWAVE PHARMS",1
2013,"NIAGARA PHARMS",1
2013,"NITROUS OXIDE CORP",1
2013,"NITROUS OXIDE OF CANADA",1
2013,"NOVARTIS PHARM",1
2013,"NOVAST LABS",1
2013,"NOVEL LABS INC",1
2013,"NOVO NORDISK",1
2013,"NUVO RES INC",1
2013,"NYCOMED US",1
2013,"OAK PHARMS",1
2013,"ODYSSEY PHARMS",1
2013,ONY,1
2013,"ONYX THERAP",1
2013,"OREXO US INC",1
2013,"ORPHAN EUROPE",1
2013,"OSI PHARMS",1
2013,"OSMOTICA PHARM CORP",1
2013,"OTSUKA AMERICA PHARM",1
2013,"OXARC INC",1
2013,"PADDOCK LLC",1
2013,"PALADIN LABS",1
2013,"PAR FORM",1
2013,"PARAGON BIOTECK",1
2013,"PERNIX IRELAND PAIN",1
2013,"PERRIGO PHARMA INTL",1
2013,"PERRIGO R AND D",1
2013,"PERSONAL PRODS",1
2013,"PFIZER CONS HLTHCARE",1
2013,"PFIZER IRELAND",1
2013,"PHARMACYCLICS INC",1
2013,PHARMS,1
2013,"PLX PHARMA",1
2013,"POWDER PHARMS",1
2013,"PRAGMA PHARMS LLC",1
2013,"PROMIUS PHARMA",1
2013,PROVENSIS,1
2013,"PURDUE PHARMA",1
2013,"PURITY CYLINDER GASES, INC",1
2013,"RANBAXY LABS LTD",1
2013,"RAPTOR INC",1
2013,"RECKITT BENCKISER",1
2013,"REGENERON PHARMACEUTICALS",1
2013,"SAGE PRODS",1
2013,"SAMSON MEDCL",1
2013,"SANTARUS INC",1
2013,SANTEN,1
2013,"SAOL THERAPS RES LTD",1
2013,"SCIEGEN PHARMS INC",1
2013,"SCIOS LLC",1
2013,"SCOTT-GROSS COMPANY",1
2013,"SEATTLE GENETICS",1
2013,"SENTYNL THERAPS INC",1
2013,"SEPTODONT HOLDING",1
2013,"SERB SA",1
2013,"SERONO INC",1
2013,"SETON PHARM",1
2013,"SHIRE DEVELOPMENT",1
2013,"SHIRE HUMAN GENETIC",1
2013,"SHIRE LLC",1
2013,"SHIRE ORPHAN THERAP",1
2013,"SICOR BIOTECH",1
2013,"SILVERGATE PHARMS",1
2013,SKINMEDICA,1
2013,"SKYEPHARMA AG",1
2013,"SMITHKLINE BEECHAM",1
2013,SOMERSET,1
2013,"SPECTRUM PHARMS",1
2013,"STI PHARMA LLC",1
2013,STIEFEL,1
2013,"STRIDES PHARMA",1
2013,"SUCAMPO PHARMA LLC",1
2013,"SWEDISH ORPHAN",1
2013,"SYMPLMED PHARMS LLC",1
2013,"TARO PHARM INDS",1
2013,"THE MEDICINES CO",1
2013,THERATECHNOLOGIES,1
2013,"THERAVANCE BIOPHARMA",1
2013,"THERAVANCE INC",1
2013,"TWI PHARMS INC",1
2013,"UNIQUE PHARM LABS",1
2013,"UNITED BIOMEDCL",1
2013,"UNITED STATES WELDING INC",1
2013,"UNIV TX MD ANDERSON",1
2013,"UPSHER SMITH",1
2013,"UPSHER-SMITH LABS",1
2013,"US WORLDMEDS LLC",1
2013,"VALEANT PHARMS",1
2013,"VALEANT PHARMS INC",1
2013,"VALEANT PHARMS LLC",1
2013,"VALIDUS PHARMS",1
2013,"VANDA PHARMS INC",1
2013,VEROSCIENCE,1
2013,"VERSAPHARM INC",1
2013,"VIFOR FRESENIUS",1
2013,"VIRTUS PHARM",1
2013,"VIRTUS PHARMS",1
2013,"WARNER CHILCOTT",1
2013,"WESTAIR GASES & EQUIPMENT INC",1
2013,"WI MEDCL CYCLOTRON",1
2013,"WILSHIRE PHARMS INC",1
2013,"WINDTREE THERAP",1
2013,"WOCKHARDT EU OPERATN",1
2013,"WOCKHARDT LTD",1
2013,"WYETH PHARMS PFIZER",1
2013,"WYNN L MADER, INDUSTRIAL GAS DISTRIBUTORS",1
2013,"X GEN PHARMS",1
2013,"X-GEN PHARMS INC",1
2013,XTTRIUM,1
2013,"ZYDUS HLTHCARE",1
2013,"ZYDUS WORLDWIDE",1
2014,HOSPIRA,58
2014,"BAXTER HLTHCARE",46
2014,"PHARMACIA AND UPJOHN",42
2014,PFIZER,40
2014,NOVARTIS,37
2014,"MERCK SHARP DOHME",36
2014,"JANSSEN PHARMS",32
2014,SANDOZ,28
2014,"B BRAUN",28
2014,"FRESENIUS KABI USA",25
2014,"MYLAN PHARMS INC",25
2014,"TEVA PHARMS USA",25
2014,"BOEHRINGER INGELHEIM",23
2014,"SANOFI AVENTIS US",23
2014,ABBVIE,22
2014,"APOTEX INC",21
2014,"BAYER HLTHCARE",21
2014,LILLY,20
2014,GLAXOSMITHKLINE,17
2014,ROXANE,17
2014,"BRISTOL MYERS SQUIBB",16
2014,"LUPIN LTD",14
2014,MERCK,14
2014,"WYETH PHARMS INC",14
2014,"ALLERGAN SALES LLC",14
2014,APIL,13
2014,"ASTRAZENECA PHARMS",13
2014,"MYLAN LABS LTD",13
2014,"NOVARTIS PHARMS CORP",13
2014,"DR REDDYS LABS INC",11
2014,GENENTECH,11
2014,"SANDOZ INC",11
2014,"SUN PHARMA GLOBAL",11
2014,"ZYDUS PHARMS USA INC",11
2014,ALLERGAN,11
2014,GENZYME,10
2014,"J AND J CONSUMER INC",10
2014,"TAKEDA PHARMS USA",10
2014,"UCB INC",10
2014,"VALEANT PHARMS NORTH",10
2014,"GE HEALTHCARE",9
2014,"GLAXOSMITHKLINE LLC",9
2014,"HOSPIRA INC",9
2014,"MALLINCKRODT INC",9
2014,"PF PRISM CV",9
2014,TEVA,9
2014,"AMNEAL PHARMS",9
2014,"DR REDDYS LABS LTD",8
2014,"EMCURE PHARMS LTD",8
2014,"FOREST LABS LLC",8
2014,"GALDERMA LABS LP",8
2014,GILEAD,8
2014,"GILEAD SCIENCES INC",8
2014,"MEDA PHARMS",8
2014,"NOVO NORDISK INC",8
2014,"PAR STERILE PRODUCTS",8
2014,TARO,8
2014,"EUROHLTH INTL SARL",7
2014,FERRING,7
2014,"HETERO LABS LTD V",7
2014,"MACLEODS PHARMS LTD",7
2014,"MALLINKRODT NUCLEAR",7
2014,"MEDTECH PRODUCTS",7
2014,"MYLAN INSTITUTIONAL",7
2014,"ORGANON USA INC",7
2014,"PFIZER PHARMS",7
2014,"TEVA BRANDED PHARM",7
2014,"VIIV HLTHCARE",7
2014,AKORN,7
2014,AMGEN,7
2014,"AUROBINDO PHARMA LTD",7
2014,"BAYER HEALTHCARE LLC",7
2014,"ALEMBIC PHARMS LTD",6
2014,"ALVOGEN MALTA",6
2014,ASTELLAS,6
2014,ASTRAZENECA,6
